login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
brettwooldridge,brettwooldridge/incubator-storm,2014-04-28T04:47:35Z,1,1,Java,True,False,apache-2.0
brettwooldridge,brettwooldridge/influx4j,2017-10-30T10:12:20Z,61,61,Java,True,True,
brettwooldridge,brettwooldridge/influxdb,2022-01-11T15:33:32Z,1,1,,True,False,mit
brettwooldridge,brettwooldridge/influxdb-java,2016-11-07T02:40:15Z,2,2,Java,True,True,mit
brettwooldridge,brettwooldridge/intellij-community,2015-12-10T07:53:29Z,3,3,Java,True,False,apache-2.0
brettwooldridge,brettwooldridge/issue_stats,2015-03-05T12:39:07Z,0,0,Ruby,True,True,
brettwooldridge,brettwooldridge/jacoco,2014-10-13T02:54:47Z,0,0,,True,True,other
brettwooldridge,brettwooldridge/jenkins-mattermost-plugin,2017-06-06T02:11:46Z,0,0,Java,True,True,
brettwooldridge,brettwooldridge/jet,2014-06-03T04:08:43Z,64,64,ANTLR,True,True,apache-2.0
brettwooldridge,brettwooldridge/jetty-documentation,2014-01-17T11:17:15Z,0,0,CSS,True,True,
brettwooldridge,brettwooldridge/jetty-project,2015-07-07T04:00:51Z,0,0,Java,True,False,
brettwooldridge,brettwooldridge/jimam,2017-06-07T12:59:17Z,0,0,Python,True,True,gpl-3.0
brettwooldridge,brettwooldridge/jna,2013-09-19T09:37:47Z,1,1,Java,True,True,other
brettwooldridge,brettwooldridge/jnb-ping,2017-10-02T10:33:31Z,35,35,Kotlin,True,True,apache-2.0
brettwooldridge,brettwooldridge/jnr-constants,2017-10-02T06:05:18Z,0,0,Java,True,True,other
brettwooldridge,brettwooldridge/jnr-unixsocket,2017-10-02T01:26:35Z,0,0,Java,True,True,other
brettwooldridge,brettwooldridge/jsonrpc,2013-02-18T02:59:51Z,0,0,Python,True,True,
brettwooldridge,brettwooldridge/jsonrpc4j,2016-02-04T07:03:54Z,0,0,Java,True,True,mit
brettwooldridge,brettwooldridge/jtds,2015-11-05T01:20:06Z,0,0,Java,True,True,lgpl-2.1
brettwooldridge,brettwooldridge/khs-stockticker,2016-02-18T15:39:12Z,1,1,Java,True,True,apache-2.0
brettwooldridge,brettwooldridge/kotlin,2016-12-12T11:53:30Z,0,0,Java,True,False,
brettwooldridge,brettwooldridge/kotlin-wrappers,2018-08-16T13:24:26Z,2,2,Kotlin,True,True,apache-2.0
brettwooldridge,brettwooldridge/kuill,2018-09-27T09:41:58Z,2,2,Java,True,True,bsd-3-clause
brettwooldridge,brettwooldridge/lettuce,2012-07-23T04:59:33Z,6,6,Java,True,True,apache-2.0
brettwooldridge,brettwooldridge/linux-apfs-oot,2019-05-17T10:27:15Z,0,0,C,True,True,gpl-2.0
brettwooldridge,brettwooldridge/mattermost-github-docker,2017-06-23T02:33:25Z,2,2,Python,True,True,
brettwooldridge,brettwooldridge/mattermost-github-integration,2017-06-23T06:00:00Z,0,0,Python,True,True,other
brettwooldridge,brettwooldridge/microbenches,2015-10-19T14:28:39Z,1,1,Java,True,True,
brettwooldridge,brettwooldridge/mkdocs,2016-05-19T05:16:07Z,0,0,Python,True,True,bsd-2-clause
brettwooldridge,brettwooldridge/mssql-jdbc,2017-04-12T14:11:49Z,1,1,Java,True,True,mit
brettwooldridge,brettwooldridge/netflow-java,2024-02-07T10:14:02Z,1,1,,True,False,apache-2.0
brettwooldridge,brettwooldridge/NuProcess,2013-08-07T07:50:14Z,718,718,Java,True,True,apache-2.0
brettwooldridge,brettwooldridge/NVIDIA-Ansel-AI-Enhancer,2021-05-22T05:54:20Z,1,1,,True,False,mit
brettwooldridge,brettwooldridge/object-pool-benchmarks,2015-08-23T09:01:05Z,1,1,Java,True,True,apache-2.0
brettwooldridge,brettwooldridge/oltpbench,2017-05-13T15:20:12Z,0,0,Java,True,True,other
brettwooldridge,brettwooldridge/openjdk,2017-09-28T00:06:47Z,1,1,Shell,True,False,mit
brettwooldridge,brettwooldridge/openjdk-alpine-bash,2017-09-28T02:54:28Z,1,1,,True,True,
brettwooldridge,brettwooldridge/oshi,2017-08-02T06:01:30Z,3,3,Java,True,True,other
brettwooldridge,brettwooldridge/pgjdbc,2017-06-24T13:02:32Z,0,0,Java,True,True,bsd-2-clause
brettwooldridge,brettwooldridge/pgjdbc-ng,2013-11-14T10:12:42Z,1,1,Java,True,True,other
brettwooldridge,brettwooldridge/play-hikaricp.edulify.com,2014-08-08T01:32:46Z,0,0,Scala,True,True,apache-2.0
brettwooldridge,brettwooldridge/playframework,2014-03-10T01:12:44Z,1,1,Scala,True,False,
brettwooldridge,brettwooldridge/postgis,2015-06-16T01:43:45Z,0,0,C,True,False,gpl-2.0
brettwooldridge,brettwooldridge/pylibssh,2015-04-13T03:31:31Z,0,0,Python,True,True,
brettwooldridge,brettwooldridge/ratpack,2014-05-26T07:36:08Z,1,1,Java,True,False,other
brettwooldridge,brettwooldridge/recharts,2018-10-12T12:33:37Z,0,0,JavaScript,True,True,mit
brettwooldridge,brettwooldridge/rhino,2017-11-02T15:41:56Z,0,0,C++,True,False,other
brettwooldridge,brettwooldridge/rules_kotlin,2022-04-04T18:42:17Z,0,0,Starlark,True,True,apache-2.0
brettwooldridge,brettwooldridge/SansOrm,2012-10-08T22:48:32Z,240,240,Java,True,True,apache-2.0
brettwooldridge,brettwooldridge/scribe-java,2012-07-06T00:25:52Z,2,2,Java,True,True,mit
brettwooldridge,brettwooldridge/shadowsocks-iOS,2015-08-22T05:00:49Z,0,0,,True,True,
brettwooldridge,brettwooldridge/simsnmp,2019-09-02T10:00:31Z,0,0,Kotlin,True,True,
brettwooldridge,brettwooldridge/SNMP-IB,2017-10-25T02:30:02Z,0,0,Java,True,True,other
brettwooldridge,brettwooldridge/snmp4j,2017-05-31T11:49:22Z,5,5,Java,True,True,other
brettwooldridge,brettwooldridge/SparseBitSet,2013-03-04T00:08:58Z,264,264,Java,True,True,apache-2.0
brettwooldridge,brettwooldridge/spring-boot,2014-10-16T03:53:42Z,1,1,Java,True,True,apache-2.0
brettwooldridge,brettwooldridge/sql-parser,2014-10-28T01:28:41Z,0,0,,True,False,apache-2.0
brettwooldridge,brettwooldridge/Tayra,2015-03-02T02:03:53Z,0,0,Groovy,True,True,other
brettwooldridge,brettwooldridge/TSA-Travel-Sentry-master-keys,2015-09-14T14:31:39Z,1,1,,True,True,
brettwooldridge,brettwooldridge/TurboPFor,2019-07-09T07:34:52Z,0,0,C,True,True,
brettwooldridge,brettwooldridge/video2x,2021-05-22T05:40:01Z,1,1,,True,True,gpl-3.0
brettwooldridge,brettwooldridge/winsw,2015-08-06T09:49:46Z,0,0,C#,True,True,mit
brettwooldridge,brettwooldridge/wuff,2015-02-16T10:09:50Z,0,0,Groovy,True,True,mit
brettwooldridge,brettwooldridge/xen-api-sdk,2017-07-07T15:52:41Z,0,0,OCaml,True,True,bsd-2-clause
rhysd,rhysd/8cc.vim,2016-10-20T09:59:45Z,441,441,VimL,True,True,
rhysd,rhysd/abspath,2016-09-02T16:28:21Z,8,8,Go,True,True,
rhysd,rhysd/accelerated-jk,2012-01-26T04:40:05Z,128,128,VimL,True,True,
rhysd,rhysd/acot,2020-12-10T13:32:09Z,0,0,,True,False,mit
rhysd,rhysd/action-setup-vim,2020-01-24T03:39:54Z,131,131,TypeScript,True,True,mit
rhysd,rhysd/actionlint,2021-05-25T11:27:00Z,2778,2778,Go,True,True,mit
rhysd,rhysd/actions-hugo,2024-04-06T17:48:06Z,0,0,,True,False,mit
rhysd,rhysd/actions-toolkit,2020-01-26T14:18:56Z,1,1,TypeScript,True,False,mit
rhysd,rhysd/agit.vim,2014-12-02T02:00:24Z,1,1,VimL,True,True,
rhysd,rhysd/ale,2017-10-02T16:12:48Z,0,0,Vim script,True,True,bsd-2-clause
rhysd,rhysd/ammonia,2022-12-04T16:42:24Z,0,0,,True,False,apache-2.0
rhysd,rhysd/api-dts,2015-09-29T11:20:52Z,13,13,Go,True,True,mit
rhysd,rhysd/app-builder,2019-02-16T20:02:41Z,0,0,Go,True,True,
rhysd,rhysd/appium,2017-07-03T10:32:57Z,0,0,JavaScript,True,False,other
rhysd,rhysd/appium-base-driver,2018-02-22T10:36:52Z,0,0,JavaScript,True,False,other
rhysd,rhysd/appium-chromedriver,2018-04-03T01:43:50Z,0,0,JavaScript,True,True,apache-2.0
rhysd,rhysd/appium-desktop,2019-06-14T07:10:39Z,0,0,JavaScript,True,True,other
rhysd,rhysd/apt-source-whitelist,2015-12-14T01:53:50Z,0,0,Ruby,True,False,mit
rhysd,rhysd/arboard,2023-11-21T02:50:37Z,0,0,Rust,True,False,apache-2.0
rhysd,rhysd/areweideyet,2019-01-13T12:05:33Z,0,0,HTML,True,True,
rhysd,rhysd/array_view,2013-12-14T17:03:16Z,59,59,C++,True,True,
rhysd,rhysd/ask-on-exception,2016-02-05T19:21:37Z,6,6,JavaScript,True,True,mit
rhysd,rhysd/async.vim,2018-01-15T02:56:29Z,0,0,Vim script,True,True,mit
rhysd,rhysd/aur-for-actionlint-bug,2023-06-19T13:14:18Z,0,0,Shell,True,False,gpl-3.0
rhysd,rhysd/auto-git-diff,2017-12-13T05:28:29Z,0,0,Vim script,True,True,
rhysd,rhysd/auto-neobundle,2012-08-18T18:07:46Z,5,5,VimL,True,True,
rhysd,rhysd/ava,2016-05-25T10:53:48Z,0,0,JavaScript,True,False,mit
rhysd,rhysd/awesome-actions,2021-10-11T10:32:16Z,0,0,,True,True,cc0-1.0
rhysd,rhysd/awesome-compilers,2017-05-18T02:35:00Z,0,0,,True,True,
rhysd,rhysd/awesome-crystal,2020-05-31T13:45:34Z,0,0,,True,False,mit
rhysd,rhysd/awesome-electron,2015-10-04T07:09:33Z,0,0,,True,False,
rhysd,rhysd/awesome-go,2014-07-07T01:03:30Z,0,0,,True,True,mit
rhysd,rhysd/awesome-react,2016-03-06T09:57:31Z,0,0,JavaScript,True,False,
rhysd,rhysd/awesome-sonomasakada,2014-07-18T16:45:03Z,0,0,,True,True,mit
rhysd,rhysd/awesome-wasm-tools,2021-03-19T09:40:11Z,1,1,,True,False,
rhysd,rhysd/backupcp,2013-08-08T04:16:31Z,0,0,Ruby,True,True,mit
rhysd,rhysd/base16-highlightjs,2022-11-20T07:28:20Z,0,0,,True,True,mit
rhysd,rhysd/bat,2021-10-11T04:46:43Z,0,0,Rust,True,False,apache-2.0
rhysd,rhysd/bdwgc,2017-03-14T07:20:47Z,1,1,C,True,True,
rhysd,rhysd/bit_combi_iter,2021-09-07T13:46:50Z,5,5,Rust,True,True,mit
rhysd,rhysd/blessed-rs,2024-06-18T10:24:49Z,0,0,,True,False,
rhysd,rhysd/bls,2020-02-06T14:32:51Z,0,0,,True,True,
rhysd,rhysd/book,2019-01-14T22:50:52Z,0,0,,True,False,mit
rhysd,rhysd/BoostTest-log.vim,2014-08-17T16:11:59Z,0,0,VimL,True,True,
rhysd,rhysd/break-tweet-autolink,2019-06-02T14:52:11Z,9,9,TypeScript,True,True,mit
rhysd,rhysd/bundler,2013-11-06T17:44:41Z,0,0,Ruby,True,False,other
rhysd,rhysd/bytesize-icon-elements,2016-11-19T18:05:02Z,4,4,Ruby,True,True,mit
rhysd,rhysd/bytesize-icons,2016-11-22T09:10:15Z,0,0,,True,True,mit
rhysd,rhysd/cargo,2018-10-02T02:45:09Z,0,0,Rust,True,True,apache-2.0
rhysd,rhysd/cargo-bundle,2023-08-15T07:17:28Z,1,1,,True,True,other
rhysd,rhysd/cargo-edit,2020-02-07T07:19:17Z,0,0,,True,False,mit
rhysd,rhysd/cargo-fuzz,2019-10-24T03:03:04Z,0,0,,True,True,apache-2.0
rhysd,rhysd/cargo-husky,2018-10-01T10:00:44Z,325,325,Rust,True,True,mit
rhysd,rhysd/cargo-llvm-cov,2022-06-01T10:51:19Z,0,0,,True,False,apache-2.0
rhysd,rhysd/cargo-spellcheck,2020-07-10T04:24:45Z,0,0,,True,True,apache-2.0
rhysd,rhysd/casey,2022-06-14T04:16:29Z,0,0,,True,True,mit
rhysd,rhysd/caw.vim,2018-12-17T14:48:17Z,0,0,Vim script,True,True,
rhysd,rhysd/changelog-from-release,2018-11-10T06:45:25Z,83,83,Go,True,True,mit
rhysd,rhysd/cheats.rs,2022-06-05T12:21:09Z,0,0,,True,False,
rhysd,rhysd/Chemrtron,2015-11-09T14:07:46Z,0,0,JavaScript,True,True,
rhysd,rhysd/ChromeDeck,2016-11-02T10:36:04Z,0,0,HTML,True,True,mit
rhysd,rhysd/Chromenu,2016-11-18T12:03:59Z,44,44,TypeScript,True,True,other
rhysd,rhysd/clang_complete,2014-11-07T16:45:44Z,0,0,,True,True,
rhysd,rhysd/clap,2019-01-01T15:14:22Z,0,0,Rust,True,True,apache-2.0
rhysd,rhysd/clever-f.vim,2012-10-27T19:44:04Z,1012,1012,Vim Script,True,True,
rhysd,rhysd/clever-split.vim,2013-09-27T06:04:29Z,5,5,VimL,True,True,
rhysd,rhysd/codecov-action,2020-04-15T12:47:13Z,0,0,,True,True,mit
rhysd,rhysd/codeql,2021-09-09T13:19:30Z,0,0,,True,False,mit
rhysd,rhysd/codic-vim-with-unite,2014-01-04T04:09:49Z,2,2,VimL,True,True,
rhysd,rhysd/color,2017-05-19T06:54:13Z,0,0,Go,True,True,mit
rhysd,rhysd/committia.vim,2014-06-13T08:42:16Z,726,726,Vim Script,True,True,mit
rhysd,rhysd/commonmark-spec,2023-10-31T13:51:28Z,0,0,,True,True,other
rhysd,rhysd/conflict-marker.vim,2013-10-11T18:03:29Z,498,498,Vim Script,True,True,
rhysd,rhysd/Covid19Radar,2020-06-19T07:47:31Z,0,0,,True,True,mpl-2.0
rhysd,rhysd/covimerage,2020-01-30T02:58:42Z,0,0,,True,True,mit
rhysd,rhysd/cpp-book,2013-10-26T06:49:28Z,0,0,,True,True,other
rhysd,rhysd/cpp-watchdog,2013-01-12T14:16:44Z,3,3,C++,True,True,
rhysd,rhysd/cppmap.docs,2019-07-26T15:56:20Z,0,0,,True,True,unlicense
rhysd,rhysd/cpprefjp-site,2019-05-28T11:16:32Z,0,0,,True,True,
rhysd,rhysd/crdoc,2015-10-02T20:39:02Z,8,8,Crystal,True,True,mit
rhysd,rhysd/Crisp,2015-06-03T16:16:09Z,43,43,Crystal,True,True,mit
rhysd,rhysd/criterion.rs,2024-01-19T14:21:57Z,0,0,,True,True,apache-2.0
rhysd,rhysd/crystal,2015-01-12T15:04:40Z,0,0,Crystal,True,True,other
rhysd,rhysd/cuelang.org,2019-09-02T02:22:41Z,0,0,CSS,True,True,
rhysd,rhysd/Dachs,2014-03-18T09:06:15Z,85,85,C++,True,True,
rhysd,rhysd/daily_coding,2012-05-12T05:08:44Z,3,3,Ruby,True,True,
rhysd,rhysd/DefinitelyTyped,2015-07-22T00:48:02Z,2,2,TypeScript,True,True,other
rhysd,rhysd/dein.vim,2016-03-01T15:28:21Z,0,0,Vim script,True,True,other
rhysd,rhysd/delta,2021-11-07T15:28:50Z,0,0,,True,True,mit
rhysd,rhysd/deoplete.nvim,2019-03-12T15:40:34Z,0,0,Python,True,True,other
rhysd,rhysd/detect_git_service,2019-02-05T23:14:12Z,2,2,Rust,True,True,mit
rhysd,rhysd/devdocs.vim,2015-11-10T09:42:49Z,166,166,Vim script,True,True,
rhysd,rhysd/diff-enum,2019-01-31T09:39:47Z,8,8,Rust,True,True,mit
rhysd,rhysd/difftastic,2022-08-23T01:38:47Z,0,0,,True,True,mit
rhysd,rhysd/dirname-filename-esm,2019-11-22T14:56:01Z,67,67,JavaScript,True,True,mit
rhysd,rhysd/djot,2022-11-27T11:25:56Z,0,0,,True,True,mit
rhysd,rhysd/do-it-tomorrow.vim,2013-11-07T04:18:47Z,1,1,,True,True,
rhysd,rhysd/docs.scala-lang,2021-08-21T19:56:31Z,0,0,,True,False,
rhysd,rhysd/dogfiles,2011-12-20T13:19:01Z,121,121,Vim Script,True,True,
rhysd,rhysd/dot-github,2016-02-21T11:44:45Z,251,251,Go,True,True,mit
